Her Fearful Symmetry                                          (p=0.1569)  [Fiction, Fantasy, Ghost, Contemporary, Adult]
Bite Me (A Love Story, #3)                                    (p=0.1379)  [Humor, Vampires, Fiction, Fantasy, Comedy]
Henry Huggins (Henry Huggins, #1)                             (p=0.1379)  [Children, Kids, Fiction, Classics, Realistic]
Say What You Will                                             (p=0.1379)  [Young, Young Adult, Contemporary, Realistic, Fiction]
Red Harvest                                                   (p=0.1379)  [Mystery, Fiction, Crime, Noir, Classics]
Preludes & Nocturnes (The Sandman #1)                         (p=0.1379)  [Graphic Novels, Comic, Fantasy, Fiction, Comics]
Shadow of the Giant (Ender's Shadow, #4)                      (p=0.1379)  [Science Fiction, Fiction, Fantasy, Young, Sf]
The Day of the Triffids                                       (p=0.1379)  [Science Fiction, Fiction, Classics, Dystopian, Horror]
Beat the Reaper (Peter Brown #1)                              (p=0.1379)  [Fiction, Thriller, Mystery, Crime, Humor]
Pictures of Hollis Woods                                      (p=0.1379)  [Children, Realistic, Young, Fiction, Young Adult]
2nd Chance (Women's Murder Club, #2)                          (p=0.1379)  [Mystery, Thriller, Crime, Fiction, Murder]
The Bourne Objective (Jason Bourne, #8)                       (p=0.1379)  [Thriller, Fiction, Mystery, Spy, Action]
Someone Knows My Name                                         (p=0.1379)  [Historical, Fiction, African Literature, Slavery, Canadian]
The Black Cauldron (The Chronicles of Prydain #2)             (p=0.1379)  [Fantasy, Children, Young, Fiction, Young Adult]
Birdsong                                                      (p=0.1379)  [Historical, Fiction, War, Classics, Wwi]
The Dark Elf Trilogy Collector's Edition (Forgotten Realms: Dark Elf Trilogy, #1-3; Legend of Drizzt, #1-3)  (p=0.1379)  [Fantasy, Fiction, Epic, Science Fiction, High]
Memoirs of an Imaginary Friend                                (p=0.1379)  [Contemporary, Adult, Fiction, Novel, Fantasy]
Falling Kingdoms (Falling Kingdoms, #1)                       (p=0.1379)  [Fantasy, Young, Young Adult, High, Fiction]
Glory over Everything: Beyond The Kitchen House               (p=0.1379)  [Historical, Slavery, Adult, Fiction, Southern]
A Single Shard                                                (p=0.1379)  [Historical, Children, Newbery, Young, Fiction]
Be Careful What You Wish For (The Clifton Chronicles, #4)     (p=0.1379)  [Fiction, Historical, Thriller, Mystery, Family]
Utilitarianism                                                (p=0.1379)  [Philosophy, Non, Classics, Politics, Ethics]
Edenbrooke (Edenbrooke, #1)                                   (p=0.1379)  [Historical, Regency, Fiction, Clean, Adult]
Wintersmith (Discworld, #35; Tiffany Aching, #3)              (p=0.1379)  [Fantasy, Young, Fiction, Humor, Young Adult]
The Girl Who Kicked the Hornet's Nest (Millennium, #3)        (p=0.1379)  [Fiction, Mystery, Thriller, Crime, Contemporary]
Brief Interviews with Hideous Men                             (p=0.1379)  [Short Stories, Fiction, Contemporary, Literary Fiction, Literary]
The Call of the Wild, White Fang and Other Stories            (p=0.1379)  [Classics, Fiction, Literary Fiction, Children, Short Stories]
ttyl (Internet Girls, #1)                                     (p=0.1379)  [Young, Young Adult, Realistic, Fiction, Contemporary]
Sophie's World                                                (p=0.1379)  [Philosophy, Children, Contemporary, Fiction, Non-Fict]
The Third Secret                                              (p=0.1379)  [Thriller, Fiction, Mystery, Historical, Adventure]
The Book of Life (All Souls Trilogy, #3)                      (p=0.1379)  [Fantasy, Fiction, Paranormal, Vampires, Witches]
Out of the Dust                                               (p=0.1379)  [Historical, Children, Young, Poetry, Newbery]
Dexter in the Dark (Dexter, #3)                               (p=0.1379)  [Mystery, Fiction, Thriller, Crime, Horror]
Queen of Babble (Queen of Babble, #1)                         (p=0.1379)  [Chick Lit, Fiction, Adult, Contemporary, Humor]
The Jungle Book                                               (p=0.1379)  [Classics, Children, Fiction, Fantasy, Adventure]
UR                                                            (p=0.1379)  [Horror, Fiction, Science Fiction, Short Stories, Fantasy]
Storm Prey (Lucas Davenport, #20)                             (p=0.1379)  [Thriller, Mystery, Fiction, Crime, Police]
The Opposite of Loneliness: Essays and Stories                (p=0.1379)  [Non, Short Stories, Essay, Non-Fict, Fiction]
The Confusion (The Baroque Cycle, #2)                         (p=0.1379)  [Historical, Fiction, Science Fiction, Fantasy, Sf]
The Other Side of Dawn (Tomorrow, #7)                         (p=0.1379)  [Young, Young Adult, Fiction, Dystopian, War]
Underground Airlines                                          (p=0.1379)  [Fiction, Science Fiction, Alternate, Dystopian, Mystery]
Ross Poldark (Poldark, #1)                                    (p=0.1379)  [Historical, Fiction, Classics, Adult, 18Th]
The First Confessor (The Legend of Magda Searus, #1)          (p=0.1379)  [Fantasy, Fiction, Epic, Science Fiction, High]
Sex Criminals, Vol. 1: One Weird Trick                        (p=0.1379)  [Graphic Novels, Comics, Fantasy, Comic, Fiction]
Welcome to the Monkey House                                   (p=0.1379)  [Fiction, Short Stories, Science Fiction, Classics, Humor]
First Family (Sean King & Michelle Maxwell, #4)               (p=0.1379)  [Thriller, Mystery, Fiction, Crime, Political]
Gone Girl                                                     (p=0.1379)  [Mystery, Crime, Thriller, Fiction, Contemporary]
A Song of Ice and Fire (A Song of Ice and Fire, #1-5)         (p=0.1379)  [Fantasy, Epic, Adult, Historical, Science Fiction]
Fool Me Once                                                  (p=0.1379)  [Mystery, Thriller, Fiction, Crime, Adult]
Feet of Clay (Discworld, #19; City Watch, #3)                 (p=0.1379)  [Fantasy, Humor, Fiction, Humour, Comedy]
The Bear and the Dragon (Jack Ryan Universe, #11)             (p=0.1379)  [Fiction, Thriller, Military, Action, Spy]
Dark Reunion (The Vampire Diaries, #4)                        (p=0.1379)  [Vampires, Young, Fantasy, Paranormal, Young Adult]
Black Butler, Vol. 3 (Black Butler, #3)                       (p=0.1379)  [Manga, Fantasy, Graphic Novels, Historical, Comic]
Every Dead Thing (Charlie Parker, #1)                         (p=0.1379)  [Mystery, Thriller, Crime, Fiction, Horror]
The Light of the Fireflies                                    (p=0.1379)  [Fiction, Thriller, Mystery, Contemporary, Horror]
King Lear                                                     (p=0.1379)  [Classics, Plays, Drama, Fiction, Literary Fiction]
Ficciones                                                     (p=0.1379)  [Short Stories, Fiction, Classics, Fantasy, Latin]
Eight Cousins (Eight Cousins, #1)                             (p=0.1379)  [Classics, Children, Fiction, Young, Historical]
Carry on, Jeeves (Jeeves, #3)                                 (p=0.1379)  [Fiction, Humor, Classics, Humour, Short Stories]
Burning For Revenge (Tomorrow, #5)                            (p=0.1379)  [Young, Young Adult, Dystopian, Fiction, War]
Wife by Wednesday (The Weekday Brides, #1)                    (p=0.1379)  [Contemporary, Chick Lit, Adult, Marriage, Fiction]
Dragonlance Chronicles (Dragonlance #1-3)                     (p=0.1379)  [Fantasy, Fiction, Epic, Dragon, Science Fiction]
The Host (The Host, #1)                                       (p=0.1379)  [Science Fiction, Dystopian, Fiction, Young Adult, Paranormal]
The Fallen Angel (Gabriel Allon, #12)                         (p=0.1379)  [Fiction, Mystery, Spy, Thriller, Espionage]
Too Loud a Solitude                                           (p=0.1379)  [Fiction, Novel, Literary Fiction, Classics, Czech]
Griffin and Sabine (Griffin & Sabine #1)                      (p=0.1379)  [Fiction, Art, Fantasy, Graphic Novels, Epistolary]
Schindler's List                                              (p=0.1379)  [Historical, Non, Classics, Holocaust, Fiction]
I Know This Much Is True                                      (p=0.1379)  [Fiction, Contemporary, Literary, Mental, Novel]
First Among Equals                                            (p=0.1379)  [Fiction, Thriller, Politics, Historical, Drama]
NOS4A2                                                        (p=0.1379)  [Horror, Fiction, Fantasy, Thriller, Paranormal]
Where Are You Now?                                            (p=0.1379)  [Mystery, Thriller, Fiction, Crime, Adult]
206 Bones (Temperance Brennan, #12)                           (p=0.1379)  [Mystery, Crime, Thriller, Fiction, Bones]
Minding Frankie                                               (p=0.1379)  [Fiction, Chick Lit, Adult, Contemporary, Family]
Moriarty (Sherlock Holmes #2)                                 (p=0.1379)  [Mystery, Fiction, Historical, Crime, Thriller]
Seconds                                                       (p=0.1379)  [Graphic Novels, Comic, Fantasy, Comics, Fiction]
Beautiful Creatures (Caster Chronicles, #1)                   (p=0.1379)  [Fantasy, Young, Young Adult, Paranormal, Fiction]
Every Man Dies Alone                                          (p=0.1379)  [Historical, Fiction, German, Wwii, World]
A Touch of Dead (Sookie Stackhouse, #4.1, #4.3, #5.1, #7.1, #8.1)  (p=0.1379)  [Vampires, Paranormal, Urban Fiction, Fantasy, Fiction]
Kim                                                           (p=0.1379)  [Classics, Fiction, Historical, Adventure, Literary Fiction]
Three Day Road                                                (p=0.1379)  [Fiction, Historical, War, Canadian, World]
Hogwarts: An Incomplete and Unreliable Guide (Pottermore Presents, #3)  (p=0.1379)  [Fantasy, Short Stories, Fiction, Young, Children]
Blackberry Winter                                             (p=0.1379)  [Historical, Fiction, Mystery, Chick Lit, Contemporary]
Mudbound                                                      (p=0.1379)  [Historical, Fiction, Family, American, Southern]
On the Island (On the Island, #1)                             (p=0.1379)  [Chick Lit, New, Adult, Contemporary, Fiction]
Married By Morning (The Hathaways, #4)                        (p=0.1379)  [Historical, Regency, Romance, Adult, Fiction]
The Girl With No Past                                         (p=0.1379)  [Thriller, Fiction, Mystery, Psychology, Crime]
After                                                         (p=0.1379)  [Young, Young Adult, Teen, Realistic, Fiction]
A Red Herring Without Mustard (Flavia de Luce, #3)            (p=0.1379)  [Mystery, Fiction, Historical, Young, Adult]
The Alchemyst (The Secrets of the Immortal Nicholas Flamel, #1)  (p=0.1379)  [Fantasy, Young, Young Adult, Fiction, Adventure]
Tales from Earthsea (Earthsea Cycle, #5)                      (p=0.1379)  [Fantasy, Fiction, Short Stories, Science Fiction, Young]
Girl at War                                                   (p=0.1379)  [Historical, Fiction, War, Contemporary, Adult]
Mostly Harmless (Hitchhiker's Guide to the Galaxy, #5)        (p=0.1379)  [Science Fiction, Fiction, Humor, Fantasy, Humour]
The Wretched of Muirwood (Legends of Muirwood, #1)            (p=0.1379)  [Fantasy, Young, Fiction, Young Adult, Adventure]
The Runaway Jury                                              (p=0.1379)  [Fiction, Thriller, Mystery, Legal, Crime]
Splendor (Luxe, #4)                                           (p=0.1379)  [Historical, Young, Young Adult, Fiction, Teen]
The Horse and His Boy (Chronicles of Narnia, #5)              (p=0.1379)  [Fantasy, Children, Classics, Fiction, Young]
The Two Towers (The Lord of the Rings, #2)                    (p=0.1379)  [Fantasy, Classics, Fiction, Epic, Adventure]
Thus Spoke Zarathustra                                        (p=0.1379)  [Classics, Non, German, Fiction, Philosophy]
